time,id,answer,title
1629623909.857,dq_05,1,Right now I feel Alert
1629623911.352,dq_06,1,Right now I feel Afraid
1629623912.974,dq_07,1,Right now I feel Nervous
1629623914.551,dq_08,1,Right now I feel Upset
1629623916.107,dq_09,1,Right now I feel Hostile
1629623917.519,dq_10,1,Right now I feel Ashamed
1629623919.116,dq_11,1,Right now I feel Stressed
1629623921.407,dq_12,1,Right now I feel Distracted
1629623924.357,dq_13,Pleasant,I have had social interactions
1629623927.892,dq_14,No,I have had a difficult time to complete my tasks
1629623929.185,dq_15,,Have you had any remarkable events?
1629643800.602,dq_01,3,Right now I feel Active
1629643801.068,dq_02,3,Right now I feel Determined
1629643801.509,dq_03,3,Right now I feel Attentive
1629643803.062,dq_04,3,Right now I feel Inspired
1629643804.294,dq_05,1,Right now I feel Alert
1629643805.143,dq_06,1,Right now I feel Afraid
1629643805.977,dq_07,1,Right now I feel Nervous
1629643807.412,dq_08,1,Right now I feel Upset
1629643808.255,dq_09,1,Right now I feel Hostile
1629643809.088,dq_10,1,Right now I feel Ashamed
1629643810.119,dq_11,1,Right now I feel Stressed
1629643811.145,dq_12,1,Right now I feel Distracted
1629643812.66,dq_13,Pleasant,I have had social interactions
1629643813.953,dq_14,No,I have had a difficult time to complete my tasks
1629643815.044,dq_15,,Have you had any remarkable events?
1629650110.084,dq_01,3,Right now I feel Active
1629650111.379,dq_02,3,Right now I feel Determined
1629650112.046,dq_03,3,Right now I feel Attentive
1629650112.763,dq_04,3,Right now I feel Inspired
1629650113.815,dq_05,1,Right now I feel Alert
1629650115.833,dq_06,1,Right now I feel Afraid
1629650116.815,dq_07,1,Right now I feel Nervous
1629650118.198,dq_08,1,Right now I feel Upset
1629650119.249,dq_09,1,Right now I feel Hostile
1629650120.235,dq_10,1,Right now I feel Ashamed
1629650121.331,dq_11,1,Right now I feel Stressed
1629650173.642,dq_12,1,Right now I feel Distracted
1629650175.842,dq_13,Pleasant,I have had social interactions
1629650177.55,dq_14,No,I have had a difficult time to complete my tasks
1629650178.238,dq_15,,Have you had any remarkable events?
1629664033.785,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629664063.588,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629664065.611,pm_03,0,Have you consumed any cups of coffee/tea today?
1629664067.129,pm_04,No,Have you used any intoxicating substances today?
1629664107.021,pm_05,More than 1.5 hours,Have you exercised today?
1629664109.817,pm_06,3,Right now I feel Active
1629664111.563,pm_07,3,Right now I feel Determined
1629664112.107,pm_08,3,Right now I feel Attentive
1629664112.612,pm_09,3,Right now I feel Inspired
1629664113.489,pm_10,1,Right now I feel Alert
1629664114.437,pm_11,1,Right now I feel Afraid
1629664115.446,pm_12,1,Right now I feel Nervous
1629664116.388,pm_13,1,Right now I feel Upset
1629664117.363,pm_14,1,Right now I feel Hostile
1629664118.352,pm_15,1,Right now I feel Ashamed
1629664119.37,pm_16,1,Right now I feel Stressed
1629664121.056,pm_17,1,Right now I feel Distracted
1629704310.35,am_01,,Did you sleep well?
1629704310.387,am_02,,Did you have bad dreams?
1629704310.409,am_03,,Do you feel well-rested?
1629704310.422,am_04,,Right now I feel Active
1629704310.44,am_05,,Right now I feel Determined
1629704310.455,am_06,,Right now I feel Attentive
1629704310.472,am_07,,Right now I feel Inspired
1629704310.488,am_08,,Right now I feel Alert
1629704310.5,am_09,,Right now I feel Afraid
1629704310.515,am_10,,Right now I feel Nervous
1629704310.53,am_11,,Right now I feel Upset
1629704310.553,am_12,,Right now I feel Hostile
1629704310.566,am_13,,Right now I feel Ashamed
1629704310.581,am_14,,Right now I feel Stressed
1629704310.595,am_15,,Right now I feel Distracted
1629705163.61,dq_01,1,Right now I feel Active
1629705165.675,dq_02,1,Right now I feel Determined
1629705167.699,dq_03,1,Right now I feel Attentive
1629705169.35,dq_04,1,Right now I feel Inspired
1629705171.99,dq_05,1,Right now I feel Alert
1629705174.978,dq_06,2,Right now I feel Afraid
1629705176.968,dq_07,2,Right now I feel Nervous
1629705179.137,dq_08,1,Right now I feel Upset
1629705182.385,dq_09,1,Right now I feel Hostile
1629705184.799,dq_10,1,Right now I feel Ashamed
1629705187.214,dq_11,1,Right now I feel Stressed
1629705189.209,dq_12,1,Right now I feel Distracted
1629705191.716,dq_13,No,I have had social interactions
1629705195.724,dq_14,No,I have had a difficult time to complete my tasks
1629705205.992,dq_15,nightmare,Have you had any remarkable events?
1629730630.881,dq_01,3,Right now I feel Active
1629730631.291,dq_02,3,Right now I feel Determined
1629730631.766,dq_03,3,Right now I feel Attentive
1629730632.256,dq_04,3,Right now I feel Inspired
1629730633.141,dq_05,1,Right now I feel Alert
1629730634.019,dq_06,1,Right now I feel Afraid
1629730635.184,dq_07,1,Right now I feel Nervous
1629730636.108,dq_08,1,Right now I feel Upset
1629730636.96,dq_09,1,Right now I feel Hostile
1629730637.838,dq_10,1,Right now I feel Ashamed
1629730638.704,dq_11,1,Right now I feel Stressed
1629730639.628,dq_12,1,Right now I feel Distracted
1629730641.392,dq_13,Pleasant,I have had social interactions
1629730642.908,dq_14,No,I have had a difficult time to complete my tasks
1629730643.71,dq_15,,Have you had any remarkable events?
1629748800.463,dq_01,,Right now I feel Active
1629748800.507,dq_02,,Right now I feel Determined
1629748800.52,dq_03,,Right now I feel Attentive
1629748800.529,dq_04,,Right now I feel Inspired
1629748800.543,dq_05,,Right now I feel Alert
1629748800.554,dq_06,,Right now I feel Afraid
1629748800.562,dq_07,,Right now I feel Nervous
1629748800.57,dq_08,,Right now I feel Upset
1629748800.578,dq_09,,Right now I feel Hostile
1629748800.589,dq_10,,Right now I feel Ashamed
1629748800.596,dq_11,,Right now I feel Stressed
1629748800.605,dq_12,,Right now I feel Distracted
1629748800.616,dq_13,,I have had social interactions
1629748800.628,dq_14,,I have had a difficult time to complete my tasks
1629748800.639,dq_15,,Have you had any remarkable events?
1629749347.857,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629749351.091,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629749352.209,pm_03,0,Have you consumed any cups of coffee/tea today?
1629749353.919,pm_04,No,Have you used any intoxicating substances today?
1629749356.041,pm_05,No,Have you exercised today?
1629749361.61,pm_06,2,Right now I feel Active
1629749362.425,pm_07,3,Right now I feel Determined
1629749362.924,pm_08,3,Right now I feel Attentive
1629749363.676,pm_09,3,Right now I feel Inspired
1629749364.677,pm_10,1,Right now I feel Alert
1629749365.592,pm_11,1,Right now I feel Afraid
1629749366.542,pm_12,1,Right now I feel Nervous
1629749367.552,pm_13,1,Right now I feel Upset
1629749369.062,pm_14,1,Right now I feel Hostile
1629749369.987,pm_15,1,Right now I feel Ashamed
1629749370.909,pm_16,1,Right now I feel Stressed
1629749371.809,pm_17,1,Right now I feel Distracted
1629788408.081,am_01,Yes,Did you sleep well?
1629788410.267,am_02,No,Did you have bad dreams?
1629788412.672,am_03,Yes,Do you feel well-rested?
1629788414.434,am_04,2,Right now I feel Active
1629788415.217,am_05,3,Right now I feel Determined
1629788416.829,am_06,3,Right now I feel Attentive
1629788417.456,am_07,3,Right now I feel Inspired
1629788418.509,am_08,1,Right now I feel Alert
1629788419.41,am_09,1,Right now I feel Afraid
1629788420.324,am_10,1,Right now I feel Nervous
1629788421.232,am_11,1,Right now I feel Upset
1629788423.473,am_12,1,Right now I feel Hostile
1629788425.136,am_13,1,Right now I feel Ashamed
1629788426.124,am_14,1,Right now I feel Stressed
1629788427.44,am_15,1,Right now I feel Distracted
1629792507.052,dq_01,3,Right now I feel Active
1629792507.462,dq_02,3,Right now I feel Determined
1629792507.763,dq_03,3,Right now I feel Attentive
1629792508.115,dq_04,3,Right now I feel Inspired
1629792509.018,dq_05,1,Right now I feel Alert
1629792509.831,dq_06,1,Right now I feel Afraid
1629792510.684,dq_07,1,Right now I feel Nervous
1629792511.531,dq_08,1,Right now I feel Upset
1629792512.33,dq_09,1,Right now I feel Hostile
1629792513.108,dq_10,1,Right now I feel Ashamed
1629792513.898,dq_11,1,Right now I feel Stressed
1629792514.693,dq_12,1,Right now I feel Distracted
1629792516.353,dq_13,Pleasant,I have had social interactions
1629792517.416,dq_14,No,I have had a difficult time to complete my tasks
1629792518.508,dq_15,,Have you had any remarkable events?
1629814806.892,dq_01,3,Right now I feel Active
1629814807.274,dq_02,3,Right now I feel Determined
1629814807.786,dq_03,3,Right now I feel Attentive
1629814809.274,dq_04,3,Right now I feel Inspired
1629814810.521,dq_05,1,Right now I feel Alert
1629814811.592,dq_06,1,Right now I feel Afraid
1629814813.127,dq_07,1,Right now I feel Nervous
1629814814.111,dq_08,1,Right now I feel Upset
1629814815.138,dq_09,1,Right now I feel Hostile
1629814816.137,dq_10,1,Right now I feel Ashamed
1629814817.173,dq_11,1,Right now I feel Stressed
1629814818.588,dq_12,1,Right now I feel Distracted
1629814820.36,dq_13,Pleasant,I have had social interactions
1629814825.987,dq_14,No,I have had a difficult time to complete my tasks
1629814826.938,dq_15,,Have you had any remarkable events?
1629828540.594,dq_01,4,Right now I feel Active
1629828542.625,dq_02,1,Right now I feel Determined
1629828544.904,dq_03,1,Right now I feel Attentive
1629828547.07,dq_04,1,Right now I feel Inspired
1629828548.262,dq_05,1,Right now I feel Alert
1629828549.662,dq_06,3,Right now I feel Afraid
1629828551.234,dq_07,3,Right now I feel Nervous
1629828553.451,dq_08,2,Right now I feel Upset
1629828554.878,dq_09,1,Right now I feel Hostile
1629828556.863,dq_10,1,Right now I feel Ashamed
1629828558.571,dq_11,3,Right now I feel Stressed
1629828560.016,dq_12,1,Right now I feel Distracted
1629828563.295,dq_13,Pleasant,I have had social interactions
1629828566.43,dq_14,No,I have had a difficult time to complete my tasks
1629828567.637,dq_15,,Have you had any remarkable events?
1629835212.926,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629835214.489,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629835215.685,pm_03,0,Have you consumed any cups of coffee/tea today?
1629835217.199,pm_04,No,Have you used any intoxicating substances today?
1629835219.352,pm_05,0.5-1.5 hours,Have you exercised today?
1629835221.166,pm_06,2,Right now I feel Active
1629835223.114,pm_07,2,Right now I feel Determined
1629835225.238,pm_08,2,Right now I feel Attentive
1629835227.115,pm_09,1,Right now I feel Inspired
1629835228.566,pm_10,1,Right now I feel Alert
1629835229.455,pm_11,3,Right now I feel Afraid
1629835230.494,pm_12,3,Right now I feel Nervous
1629835231.699,pm_13,1,Right now I feel Upset
1629835232.821,pm_14,1,Right now I feel Hostile
1629835234.165,pm_15,1,Right now I feel Ashamed
1629835235.712,pm_16,3,Right now I feel Stressed
1629835237.004,pm_17,1,Right now I feel Distracted
1629876644.866,am_01,Yes,Did you sleep well?
1629876647.714,am_02,No,Did you have bad dreams?
1629876649.416,am_03,Yes,Do you feel well-rested?
1629876651.352,am_04,1,Right now I feel Active
1629876652.632,am_05,1,Right now I feel Determined
1629876653.851,am_06,1,Right now I feel Attentive
1629876655.546,am_07,1,Right now I feel Inspired
1629876656.902,am_08,1,Right now I feel Alert
1629876658.006,am_09,1,Right now I feel Afraid
1629876660.267,am_10,2,Right now I feel Nervous
1629876661.6,am_11,1,Right now I feel Upset
1629876662.733,am_12,1,Right now I feel Hostile
1629876663.772,am_13,1,Right now I feel Ashamed
1629876664.881,am_14,1,Right now I feel Stressed
1629876666.195,am_15,1,Right now I feel Distracted
1629885972.298,dq_01,3,Right now I feel Active
1629885973.398,dq_02,1,Right now I feel Determined
1629885974.384,dq_03,1,Right now I feel Attentive
1629885975.601,dq_04,1,Right now I feel Inspired
1629885977.369,dq_05,1,Right now I feel Alert
1629885979.419,dq_06,4,Right now I feel Afraid
1629885982.825,dq_07,4,Right now I feel Nervous
1629885984.143,dq_08,1,Right now I feel Upset
1629885985.409,dq_09,1,Right now I feel Hostile
1629885986.501,dq_10,1,Right now I feel Ashamed
1629885988.977,dq_11,4,Right now I feel Stressed
1629885990.851,dq_12,1,Right now I feel Distracted
1629885992.971,dq_13,Pleasant,I have had social interactions
1629885994.689,dq_14,No,I have had a difficult time to complete my tasks
1629885995.521,dq_15,,Have you had any remarkable events?
1629899795.346,dq_01,,Right now I feel Active
1629899795.358,dq_02,,Right now I feel Determined
1629899795.364,dq_03,,Right now I feel Attentive
1629899795.37,dq_04,,Right now I feel Inspired
1629899795.377,dq_05,,Right now I feel Alert
1629899795.383,dq_06,,Right now I feel Afraid
1629899795.389,dq_07,,Right now I feel Nervous
1629899795.395,dq_08,,Right now I feel Upset
1629899795.401,dq_09,,Right now I feel Hostile
1629899795.407,dq_10,,Right now I feel Ashamed
1629899795.414,dq_11,,Right now I feel Stressed
1629899795.42,dq_12,,Right now I feel Distracted
1629899795.426,dq_13,,I have had social interactions
1629899795.432,dq_14,,I have had a difficult time to complete my tasks
1629899795.438,dq_15,,Have you had any remarkable events?
1629920837.658,dq_01,3,Right now I feel Active
1629920838.207,dq_02,3,Right now I feel Determined
1629920838.766,dq_03,3,Right now I feel Attentive
1629920839.4,dq_04,3,Right now I feel Inspired
1629920840.764,dq_05,1,Right now I feel Alert
1629920841.627,dq_06,1,Right now I feel Afraid
1629920842.45,dq_07,1,Right now I feel Nervous
1629920843.291,dq_08,1,Right now I feel Upset
1629920844.199,dq_09,1,Right now I feel Hostile
1629920845.043,dq_10,1,Right now I feel Ashamed
1629920846.631,dq_11,1,Right now I feel Stressed
1629920847.816,dq_12,1,Right now I feel Distracted
1629920851.543,dq_13,Pleasant,I have had social interactions
1629920853.298,dq_14,No,I have had a difficult time to complete my tasks
1629920854.009,dq_15,,Have you had any remarkable events?
1629926072.199,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629926073.785,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629926075.016,pm_03,0,Have you consumed any cups of coffee/tea today?
1629926076.791,pm_04,No,Have you used any intoxicating substances today?
1629926078.857,pm_05,No,Have you exercised today?
1629926081.878,pm_06,2,Right now I feel Active
1629926082.981,pm_07,2,Right now I feel Determined
1629926084.022,pm_08,2,Right now I feel Attentive
1629926085.116,pm_09,2,Right now I feel Inspired
1629926086.296,pm_10,1,Right now I feel Alert
1629926088.219,pm_11,2,Right now I feel Afraid
1629926089.492,pm_12,2,Right now I feel Nervous
1629926091.293,pm_13,1,Right now I feel Upset
1629926093.585,pm_14,1,Right now I feel Hostile
1629926094.815,pm_15,1,Right now I feel Ashamed
1629926096.649,pm_16,2,Right now I feel Stressed
1629926098.167,pm_17,1,Right now I feel Distracted
1629961328.251,am_01,Yes,Did you sleep well?
1629961329.784,am_02,No,Did you have bad dreams?
1629961332.444,am_03,Yes,Do you feel well-rested?
1629961334.118,am_04,2,Right now I feel Active
1629961335.385,am_05,2,Right now I feel Determined
1629961336.752,am_06,2,Right now I feel Attentive
1629961337.905,am_07,2,Right now I feel Inspired
1629961339.705,am_08,2,Right now I feel Alert
1629961340.752,am_09,3,Right now I feel Afraid
1629961341.671,am_10,3,Right now I feel Nervous
1629961342.653,am_11,1,Right now I feel Upset
1629961343.644,am_12,1,Right now I feel Hostile
1629961345.228,am_13,1,Right now I feel Ashamed
1629961346.514,am_14,1,Right now I feel Stressed
1629961347.845,am_15,1,Right now I feel Distracted
1629967833.836,dq_01,3,Right now I feel Active
1629967834.562,dq_02,3,Right now I feel Determined
1629967835.238,dq_03,3,Right now I feel Attentive
1629967835.858,dq_04,3,Right now I feel Inspired
1629967837.231,dq_05,1,Right now I feel Alert
1629967838.908,dq_06,2,Right now I feel Afraid
1629967840.009,dq_07,1,Right now I feel Nervous
1629967842.619,dq_08,2,Right now I feel Upset
1629967843.867,dq_09,1,Right now I feel Hostile
1629967845.549,dq_10,1,Right now I feel Ashamed
1629967847.284,dq_11,2,Right now I feel Stressed
1629967848.433,dq_12,1,Right now I feel Distracted
1629967850.006,dq_13,Pleasant,I have had social interactions
1629967852.081,dq_14,No,I have had a difficult time to complete my tasks
1629967853.117,dq_15,,Have you had any remarkable events?
1629980622.342,dq_01,3,Right now I feel Active
1629980622.893,dq_02,3,Right now I feel Determined
1629980623.415,dq_03,3,Right now I feel Attentive
1629980623.809,dq_04,3,Right now I feel Inspired
1629980625.77,dq_05,2,Right now I feel Alert
1629980627.629,dq_06,2,Right now I feel Afraid
1629980628.879,dq_07,3,Right now I feel Nervous
1629980630.645,dq_08,1,Right now I feel Upset
1629980631.835,dq_09,1,Right now I feel Hostile
1629980638.227,dq_10,1,Right now I feel Ashamed
1629980643.034,dq_11,3,Right now I feel Stressed
1629980644.717,dq_12,1,Right now I feel Distracted
1629980647.435,dq_13,Pleasant,I have had social interactions
1629980649.094,dq_14,No,I have had a difficult time to complete my tasks
1629980649.941,dq_15,,Have you had any remarkable events?
1629998275.186,dq_01,3,Right now I feel Active
1629998275.583,dq_02,3,Right now I feel Determined
1629998275.983,dq_03,3,Right now I feel Attentive
1629998276.414,dq_04,3,Right now I feel Inspired
1629998277.546,dq_05,1,Right now I feel Alert
1629998278.569,dq_06,1,Right now I feel Afraid
1629998280.321,dq_07,1,Right now I feel Nervous
1629998281.482,dq_08,1,Right now I feel Upset
1629998283.055,dq_09,1,Right now I feel Hostile
1629998284.111,dq_10,1,Right now I feel Ashamed
1629998285.595,dq_11,1,Right now I feel Stressed
1629998286.544,dq_12,1,Right now I feel Distracted
1629998288.533,dq_13,Pleasant,I have had social interactions
1629998290.075,dq_14,No,I have had a difficult time to complete my tasks
1629998291.025,dq_15,,Have you had any remarkable events?
1630008035.3,pm_01,"Yes. Written text, Yes. Video meeting","Today, I have been in touch with other people"
1630008037.578,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630008038.704,pm_03,0,Have you consumed any cups of coffee/tea today?
1630008040.274,pm_04,No,Have you used any intoxicating substances today?
1630008042.049,pm_05,0.5-1.5 hours,Have you exercised today?
1630008043.495,pm_06,3,Right now I feel Active
1630008043.921,pm_07,3,Right now I feel Determined
1630008044.459,pm_08,3,Right now I feel Attentive
1630008044.974,pm_09,3,Right now I feel Inspired
1630008045.844,pm_10,1,Right now I feel Alert
1630008046.811,pm_11,1,Right now I feel Afraid
1630008047.678,pm_12,1,Right now I feel Nervous
1630008048.622,pm_13,1,Right now I feel Upset
1630008049.614,pm_14,1,Right now I feel Hostile
1630008050.673,pm_15,1,Right now I feel Ashamed
1630008051.721,pm_16,1,Right now I feel Stressed
1630008052.945,pm_17,1,Right now I feel Distracted
1630049963.846,am_01,Yes,Did you sleep well?
1630049965.258,am_02,No,Did you have bad dreams?
1630049966.755,am_03,Yes,Do you feel well-rested?
1630049968.171,am_04,3,Right now I feel Active
1630049968.529,am_05,3,Right now I feel Determined
1630049969.142,am_06,3,Right now I feel Attentive
1630049969.776,am_07,3,Right now I feel Inspired
1630049970.682,am_08,1,Right now I feel Alert
1630049971.491,am_09,1,Right now I feel Afraid
1630049972.289,am_10,1,Right now I feel Nervous
1630049973.196,am_11,1,Right now I feel Upset
1630049974.549,am_12,1,Right now I feel Hostile
1630049975.646,am_13,1,Right now I feel Ashamed
1630049976.544,am_14,1,Right now I feel Stressed
1630049977.447,am_15,1,Right now I feel Distracted
1630051100.261,dq_01,,Right now I feel Active
1630051100.272,dq_02,,Right now I feel Determined
1630051100.279,dq_03,,Right now I feel Attentive
1630051100.288,dq_04,,Right now I feel Inspired
1630051100.295,dq_05,,Right now I feel Alert
1630051100.301,dq_06,,Right now I feel Afraid
1630051100.308,dq_07,,Right now I feel Nervous
1630051100.314,dq_08,,Right now I feel Upset
1630051100.321,dq_09,,Right now I feel Hostile
1630051100.329,dq_10,,Right now I feel Ashamed
1630051100.336,dq_11,,Right now I feel Stressed
1630051100.347,dq_12,,Right now I feel Distracted
1630051100.354,dq_13,,I have had social interactions
1630051100.362,dq_14,,I have had a difficult time to complete my tasks
1630051100.368,dq_15,,Have you had any remarkable events?
1630069410.917,dq_01,,Right now I feel Active
1630069410.927,dq_02,,Right now I feel Determined
1630069410.934,dq_03,,Right now I feel Attentive
1630069410.94,dq_04,,Right now I feel Inspired
1630069410.946,dq_05,,Right now I feel Alert
1630069410.952,dq_06,,Right now I feel Afraid
1630069410.958,dq_07,,Right now I feel Nervous
1630069410.964,dq_08,,Right now I feel Upset
1630069410.97,dq_09,,Right now I feel Hostile
1630069410.976,dq_10,,Right now I feel Ashamed
1630069410.983,dq_11,,Right now I feel Stressed
1630069410.988,dq_12,,Right now I feel Distracted
1630069410.996,dq_13,,I have had social interactions
1630069411.002,dq_14,,I have had a difficult time to complete my tasks
1630069411.008,dq_15,,Have you had any remarkable events?
1630093702.266,dq_01,3,Right now I feel Active
1630093702.796,dq_02,3,Right now I feel Determined
1630093703.272,dq_03,3,Right now I feel Attentive
1630093703.991,dq_04,3,Right now I feel Inspired
1630093705.099,dq_05,3,Right now I feel Alert
1630093705.668,dq_06,3,Right now I feel Afraid
1630093706.229,dq_07,3,Right now I feel Nervous
1630093706.957,dq_08,3,Right now I feel Upset
1630093708.113,dq_09,3,Right now I feel Hostile
1630093708.88,dq_10,3,Right now I feel Ashamed
1630093710.047,dq_11,3,Right now I feel Stressed
1630093711.445,dq_12,3,Right now I feel Distracted
1630093715.007,dq_13,No,I have had social interactions
1630093716.788,dq_14,No,I have had a difficult time to complete my tasks
1630093718.15,dq_15,,Have you had any remarkable events?
1630096141.696,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630096143.056,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630096144.18,pm_03,0,Have you consumed any cups of coffee/tea today?
1630096145.637,pm_04,No,Have you used any intoxicating substances today?
1630096148.065,pm_05,0.5-1.5 hours,Have you exercised today?
1630096149.84,pm_06,2,Right now I feel Active
1630096150.933,pm_07,3,Right now I feel Determined
1630096152.033,pm_08,3,Right now I feel Attentive
1630096153.305,pm_09,3,Right now I feel Inspired
1630096154.855,pm_10,3,Right now I feel Alert
1630096156.808,pm_11,4,Right now I feel Afraid
1630096159.818,pm_12,5,Right now I feel Nervous
1630096161.557,pm_13,1,Right now I feel Upset
1630096162.944,pm_14,1,Right now I feel Hostile
1630096164.606,pm_15,1,Right now I feel Ashamed
1630096166.741,pm_16,5,Right now I feel Stressed
1630096168.952,pm_17,1,Right now I feel Distracted
1630134476.091,am_01,No,Did you sleep well?
1630134479.075,am_02,Yes,Did you have bad dreams?
1630134483.67,am_03,No,Do you feel well-rested?
1630134486.977,am_04,1,Right now I feel Active
1630134487.979,am_05,3,Right now I feel Determined
1630134488.784,am_06,3,Right now I feel Attentive
1630134489.273,am_07,3,Right now I feel Inspired
1630134490.272,am_08,1,Right now I feel Alert
1630134491.29,am_09,1,Right now I feel Afraid
1630134493.624,am_10,3,Right now I feel Nervous
1630134495.154,am_11,1,Right now I feel Upset
1630134496.536,am_12,1,Right now I feel Hostile
1630134498.041,am_13,1,Right now I feel Ashamed
1630134500.273,am_14,2,Right now I feel Stressed
1630134501.583,am_15,1,Right now I feel Distracted
1630162934.773,dq_01,,Right now I feel Active
1630162934.848,dq_02,,Right now I feel Determined
1630162934.86,dq_03,,Right now I feel Attentive
1630162934.888,dq_04,,Right now I feel Inspired
1630162934.896,dq_05,,Right now I feel Alert
1630162934.905,dq_06,,Right now I feel Afraid
1630162934.912,dq_07,,Right now I feel Nervous
1630162934.919,dq_08,,Right now I feel Upset
1630162934.927,dq_09,,Right now I feel Hostile
1630162934.934,dq_10,,Right now I feel Ashamed
1630162934.943,dq_11,,Right now I feel Stressed
1630162934.95,dq_12,,Right now I feel Distracted
1630162934.958,dq_13,,I have had social interactions
1630162934.966,dq_14,,I have had a difficult time to complete my tasks
1630162934.974,dq_15,,Have you had any remarkable events?
1630170630.443,dq_01,3,Right now I feel Active
1630170630.975,dq_02,3,Right now I feel Determined
1630170631.483,dq_03,3,Right now I feel Attentive
1630170631.987,dq_04,3,Right now I feel Inspired
1630170633.026,dq_05,1,Right now I feel Alert
1630170633.993,dq_06,1,Right now I feel Afraid
1630170635.415,dq_07,1,Right now I feel Nervous
1630170636.36,dq_08,1,Right now I feel Upset
1630170637.267,dq_09,1,Right now I feel Hostile
1630170638.192,dq_10,1,Right now I feel Ashamed
1630170639.229,dq_11,1,Right now I feel Stressed
1630170640.21,dq_12,1,Right now I feel Distracted
1630170642.279,dq_13,Pleasant,I have had social interactions
1630170644.1,dq_14,No,I have had a difficult time to complete my tasks
1630170644.828,dq_15,,Have you had any remarkable events?
1630172951.803,dq_01,3,Right now I feel Active
1630172952.285,dq_02,3,Right now I feel Determined
1630172952.752,dq_03,3,Right now I feel Attentive
1630172953.178,dq_04,3,Right now I feel Inspired
1630172954.099,dq_05,1,Right now I feel Alert
1630172955.183,dq_06,1,Right now I feel Afraid
1630172956.07,dq_07,1,Right now I feel Nervous
1630172956.955,dq_08,1,Right now I feel Upset
1630172957.865,dq_09,1,Right now I feel Hostile
1630172958.772,dq_10,1,Right now I feel Ashamed
1630172959.924,dq_11,1,Right now I feel Stressed
1630172961.099,dq_12,1,Right now I feel Distracted
1630172963.177,dq_13,Pleasant,I have had social interactions
1630172964.675,dq_14,,I have had a difficult time to complete my tasks
1630172965.624,dq_15,,Have you had any remarkable events?
1630185499.319,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630185501.464,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630185502.935,pm_03,1-2,Have you consumed any cups of coffee/tea today?
1630185505.128,pm_04,No,Have you used any intoxicating substances today?
1630185507.782,pm_05,0.5-1.5 hours,Have you exercised today?
1630185510.137,pm_06,2,Right now I feel Active
1630185511.135,pm_07,3,Right now I feel Determined
1630185514.647,pm_08,3,Right now I feel Attentive
1630185515.835,pm_09,3,Right now I feel Inspired
1630185517.892,pm_10,2,Right now I feel Alert
1630185521.679,pm_11,2,Right now I feel Afraid
1630185523.765,pm_12,2,Right now I feel Nervous
1630185525.085,pm_13,1,Right now I feel Upset
1630185526.866,pm_14,1,Right now I feel Hostile
1630185527.998,pm_15,1,Right now I feel Ashamed
1630185529.969,pm_16,1,Right now I feel Stressed
1630185531.468,pm_17,1,Right now I feel Distracted
1630222953.815,am_01,No,Did you sleep well?
1630222955.393,am_02,No,Did you have bad dreams?
1630222958.172,am_03,No,Do you feel well-rested?
1630222960.59,am_04,1,Right now I feel Active
1630222963.366,am_05,1,Right now I feel Determined
1630222966.596,am_06,1,Right now I feel Attentive
1630222967.946,am_07,1,Right now I feel Inspired
1630222969.146,am_08,1,Right now I feel Alert
1630222970.429,am_09,1,Right now I feel Afraid
1630222971.37,am_10,1,Right now I feel Nervous
1630222972.277,am_11,1,Right now I feel Upset
1630222973.078,am_12,1,Right now I feel Hostile
1630222973.937,am_13,1,Right now I feel Ashamed
1630222974.828,am_14,1,Right now I feel Stressed
1630222975.878,am_15,1,Right now I feel Distracted
1630232487.031,dq_01,,Right now I feel Active
1630232487.041,dq_02,,Right now I feel Determined
1630232487.048,dq_03,,Right now I feel Attentive
1630232487.055,dq_04,,Right now I feel Inspired
1630232487.062,dq_05,,Right now I feel Alert
1630232487.069,dq_06,,Right now I feel Afraid
1630232487.114,dq_07,,Right now I feel Nervous
1630232487.121,dq_08,,Right now I feel Upset
1630232487.126,dq_09,,Right now I feel Hostile
1630232487.132,dq_10,,Right now I feel Ashamed
1630232487.139,dq_11,,Right now I feel Stressed
1630232487.144,dq_12,,Right now I feel Distracted
1630232487.152,dq_13,,I have had social interactions
1630232487.158,dq_14,,I have had a difficult time to complete my tasks
1630232487.164,dq_15,,Have you had any remarkable events?
1630237879.967,dq_01,3,Right now I feel Active
1630237880.34,dq_02,3,Right now I feel Determined
1630237880.674,dq_03,3,Right now I feel Attentive
